Date,Product_ID,Product_Category,City,Store_Type,Price,Discount_Percentage,Marketing_Spend,Holiday_Flag,Previous_Month_Demand,Season,Next_Month_Demand
2025-07-01,HOME102,Home Appliances,Kolkata,Mall,8071.08,15,8914.6,No,145,Monsoon,162
2025-09-01,HOME103,Home Appliances,Chennai,High Street,18455.33,20,16730.24,No,124,Festival,241
2023-06-01,HOME101,Home Appliances,Chennai,Neighbourhood,11679.36,15,19988.92,No,114,Monsoon,165
2023-06-01,HOME102,Home Appliances,Kolkata,Mall,8370.37,10,13215.38,No,168,Monsoon,159
2024-07-01,GROC101,Groceries,Delhi,High Street,109.58,15,16538.92,No,966,Monsoon,1296
2025-05-01,HOME102,Home Appliances,Kochi,Supermarket,6770.51,10,6913.18,No,116,Summer,119
2023-08-01,FASH103,Fashion,Kochi,High Street,812.63,10,24943.79,Yes,254,Monsoon,344
2025-02-01,GROC102,Groceries,Hyderabad,Mall,226.27,25,9824.68,No,1036,Winter,1396
2025-07-01,HOME102,Home Appliances,Pune,Neighbourhood,8337.36,20,4923.97,No,116,Monsoon,119
2023-05-01,ELEC101,Electronics,Delhi,Supermarket,20408.81,20,9607.32,No,207,Summer,265
2025-02-01,HOME104,Home Appliances,Chennai,Mall,5104.21,10,12265.69,No,154,Winter,182
2025-04-01,HOME101,Home Appliances,Mumbai,High Street,12582.85,20,14719.32,No,189,Summer,248
2023-07-01,HOME102,Home Appliances,Kolkata,Supermarket,6501.01,20,15962.91,No,158,Monsoon,197
2023-01-01,FASH102,Fashion,Hyderabad,High Street,2130.66,10,9858.84,No,479,Winter,467
2024-09-01,CARE101,Personal Care,Mumbai,Supermarket,367.85,5,3010.84,No,1079,Festival,1288
2023-05-01,GROC104,Groceries,Kolkata,High Street,386.51,0,4936.76,No,1020,Summer,755
2024-09-01,HOME101,Home Appliances,Kochi,Mall,12253.13,10,4446.57,No,104,Festival,120
2025-06-01,ELEC101,Electronics,Kolkata,Neighbourhood,18296.06,25,12207.54,No,177,Monsoon,233
2023-06-01,ELEC101,Electronics,Kochi,Mall,20582.63,0,7280.05,No,174,Monsoon,130
2024-05-01,HOME102,Home Appliances,Delhi,Mall,6466.32,20,27670.64,No,205,Summer,300
2023-04-01,ELEC102,Electronics,Chennai,High Street,27030.19,10,10128.35,No,142,Summer,151
2024-12-01,ELEC102,Electronics,Delhi,Mall,24270.03,10,8611.78,No,273,Winter,318
2025-07-01,FASH104,Fashion,Hyderabad,Supermarket,3547.16,5,28439.01,No,445,Monsoon,371
2023-07-01,HOME103,Home Appliances,Delhi,Supermarket,16070.33,25,16745.21,No,214,Monsoon,276
2024-05-01,CARE103,Personal Care,Hyderabad,Supermarket,178.42,10,22079.35,No,999,Summer,922
2023-04-01,CARE102,Personal Care,Kochi,Neighbourhood,586.84,15,22351.4,No,487,Summer,583
2025-04-01,ELEC104,Electronics,Delhi,Supermarket,3479.14,20,13076.6,No,254,Summer,306
2024-04-01,FASH102,Fashion,Bengaluru,Neighbourhood,2148.88,5,11055.12,No,283,Summer,362
2024-12-01,FASH102,Fashion,Delhi,Mall,1928.89,10,14636.54,Yes,590,Winter,797
2023-11-01,ELEC102,Electronics,Kolkata,Supermarket,24428.56,5,20546.33,Yes,249,Festival,417
2024-02-01,HOME101,Home Appliances,Mumbai,Neighbourhood,13422.12,0,21522.65,No,109,Winter,174
2024-11-01,CARE103,Personal Care,Delhi,Supermarket,205.42,15,7744.31,Yes,885,Festival,1287
2023-12-01,ELEC101,Electronics,Mumbai,Mall,19965.36,15,11069.31,Yes,200,Winter,326
2023-04-01,GROC104,Groceries,Chennai,Neighbourhood,432.14,10,5716.74,No,651,Summer,918
2024-11-01,GROC101,Groceries,Mumbai,Neighbourhood,109.57,5,3622.27,No,739,Festival,1148
2025-05-01,GROC102,Groceries,Delhi,Mall,260.86,0,12170.84,No,1348,Summer,1125
2024-09-01,ELEC103,Electronics,Delhi,Mall,7268.26,20,27100.51,No,239,Festival,477
2025-05-01,HOME103,Home Appliances,Kochi,Neighbourhood,16688.32,5,15945.28,No,82,Summer,136
2024-02-01,HOME104,Home Appliances,Kochi,Mall,5501.64,20,25491.17,No,139,Winter,168
2025-07-01,ELEC104,Electronics,Hyderabad,Mall,3675.79,10,3344.67,No,257,Monsoon,201
2023-03-01,FASH102,Fashion,Delhi,High Street,1923.5,15,22344.23,No,379,Summer,553
2023-03-01,CARE104,Personal Care,Pune,Neighbourhood,952.21,20,7597.0,No,437,Summer,565
2025-08-01,CARE103,Personal Care,Kochi,Mall,204.44,20,13931.22,Yes,785,Monsoon,693
2025-02-01,ELEC104,Electronics,Pune,High Street,3564.55,20,8020.21,No,154,Winter,191
2025-02-01,GROC102,Groceries,Pune,Neighbourhood,268.63,10,24166.07,No,624,Winter,779
2024-04-01,GROC102,Groceries,Chennai,Supermarket,233.05,15,25841.06,No,1040,Summer,1220
2024-09-01,FASH101,Fashion,Pune,High Street,1653.2,10,21934.92,No,399,Festival,466
2023-09-01,ELEC101,Electronics,Kochi,High Street,17556.7,15,23206.97,No,197,Festival,261
2024-05-01,HOME101,Home Appliances,Hyderabad,Neighbourhood,12734.17,20,28533.19,No,104,Summer,196
2025-07-01,CARE101,Personal Care,Kochi,Mall,321.97,10,18487.95,No,737,Monsoon,732
2025-11-01,CARE104,Personal Care,Pune,Mall,871.0,5,12234.61,No,630,Festival,745
2024-08-01,ELEC102,Electronics,Kolkata,Neighbourhood,22928.34,10,28178.47,Yes,153,Monsoon,283
2025-09-01,FASH101,Fashion,Hyderabad,Mall,1592.55,15,16209.21,No,397,Festival,594
2025-09-01,ELEC104,Electronics,Hyderabad,Mall,3736.16,20,27158.57,No,175,Festival,344
2024-07-01,CARE104,Personal Care,Mumbai,High Street,1958.2849999999999,25,21036.53,No,686,Monsoon,1034
2024-06-01,CARE101,Personal Care,Pune,Neighbourhood,389.99,15,24755.17,No,519,Monsoon,542
2025-01-01,FASH104,Fashion,Delhi,Mall,3434.64,5,29222.94,Yes,560,Winter,647
2025-11-01,ELEC101,Electronics,Hyderabad,High Street,16086.06,5,13964.97,Yes,206,Festival,388
2024-05-01,GROC102,Groceries,Mumbai,Mall,215.79,15,11818.79,No,1318,Summer,1410
2025-10-01,CARE101,Personal Care,Hyderabad,Neighbourhood,310.09,15,16055.1,No,622,Festival,993
2024-10-01,FASH101,Fashion,Kolkata,Supermarket,1360.43,15,5974.65,No,347,Festival,534
2023-05-01,CARE101,Personal Care,Hyderabad,Mall,300.8,15,22615.41,No,916,Summer,1041
2024-03-01,CARE101,Personal Care,Kolkata,Mall,399.8,5,29630.86,No,752,Summer,642
2023-05-01,CARE101,Personal Care,Pune,Neighbourhood,353.14,25,19602.38,No,489,Summer,719
2025-05-01,GROC103,Groceries,Mumbai,Mall,85.26,10,18377.07,No,1390,Summer,1325
2025-02-01,HOME101,Home Appliances,Delhi,Mall,12902.84,25,20407.44,No,163,Winter,270
2023-04-01,HOME103,Home Appliances,Pune,High Street,18201.85,15,25701.2,No,99,Summer,154
2023-10-01,CARE103,Personal Care,Mumbai,High Street,176.0,20,29609.15,Yes,995,Festival,1640
2025-08-01,CARE102,Personal Care,Kolkata,High Street,635.29,0,28209.33,Yes,691,Monsoon,698
2024-07-01,HOME104,Home Appliances,Hyderabad,Neighbourhood,4495.9,10,22870.75,No,98,Monsoon,173
2025-08-01,GROC101,Groceries,Bengaluru,Mall,102.49,0,27878.32,Yes,1157,Monsoon,1410
2024-10-01,ELEC101,Electronics,Bengaluru,High Street,15378.48,10,5185.64,Yes,264,Festival,476
2023-07-01,ELEC102,Electronics,Kolkata,High Street,22022.1,5,22413.62,No,189,Monsoon,211
2023-05-01,GROC103,Groceries,Pune,High Street,87.28,5,27227.06,No,905,Summer,826
2023-02-01,HOME101,Home Appliances,Delhi,Neighbourhood,11257.08,5,13789.16,No,144,Winter,223
2024-07-01,CARE104,Personal Care,Kochi,Neighbourhood,1017.17,10,8492.15,No,363,Monsoon,320
2023-06-01,ELEC104,Electronics,Pune,High Street,3815.7,5,15254.45,No,194,Monsoon,158
2025-07-01,HOME104,Home Appliances,Hyderabad,High Street,4281.36,5,9023.43,No,111,Monsoon,125
2024-06-01,ELEC101,Electronics,Kolkata,Supermarket,16668.87,10,28394.51,No,259,Monsoon,256
2024-05-01,GROC103,Groceries,Pune,High Street,88.51,10,28098.74,No,756,Summer,799
2023-04-01,ELEC104,Electronics,Kolkata,Neighbourhood,3191.51,10,26667.13,No,119,Summer,247
2024-05-01,ELEC102,Electronics,Mumbai,High Street,22238.08,15,21366.42,No,265,Summer,348
2024-04-01,GROC103,Groceries,Chennai,Neighbourhood,83.5,0,9752.23,No,841,Summer,620
2024-01-01,ELEC103,Electronics,Mumbai,Supermarket,7275.51,0,3248.42,Yes,235,Winter,324
2025-08-01,HOME102,Home Appliances,Bengaluru,High Street,7044.95,25,19192.02,No,176,Monsoon,264
2024-03-01,CARE102,Personal Care,Kolkata,Neighbourhood,628.28,5,14231.72,No,584,Summer,513
2025-02-01,ELEC104,Electronics,Delhi,Supermarket,3838.78,0,8671.28,No,241,Winter,228
2025-03-01,FASH104,Fashion,Chennai,High Street,3580.64,10,29532.36,No,348,Summer,329
2024-09-01,HOME103,Home Appliances,Bengaluru,Mall,16753.25,5,24684.59,No,132,Festival,270
2024-04-01,FASH104,Fashion,Hyderabad,Supermarket,2767.33,10,3063.38,No,384,Summer,459
2025-05-01,GROC103,Groceries,Chennai,Supermarket,70.59,15,14778.6,No,1334,Summer,1308
2024-05-01,HOME103,Home Appliances,Kochi,High Street,19471.62,20,7558.51,No,134,Summer,130
2023-05-01,CARE104,Personal Care,Kolkata,Supermarket,797.91,5,16763.44,No,813,Summer,758
2024-11-01,GROC102,Groceries,Kochi,Mall,241.11,0,6803.45,Yes,980,Festival,833
2024-07-01,CARE102,Personal Care,Delhi,Supermarket,670.09,0,4542.58,No,1101,Monsoon,999
2025-04-01,FASH102,Fashion,Hyderabad,Supermarket,2042.42,10,29511.44,No,528,Summer,570
2023-05-01,CARE102,Personal Care,Hyderabad,Mall,727.04,10,29531.62,No,838,Summer,727
2023-09-01,CARE101,Personal Care,Bengaluru,Mall,318.54,15,8697.18,No,940,Festival,1363
2023-08-01,HOME104,Home Appliances,Bengaluru,Mall,4929.89,15,24389.13,No,185,Monsoon,239
2023-02-01,GROC101,Groceries,Bengaluru,High Street,111.34,10,10894.56,No,1198,Winter,1286
2025-01-01,GROC102,Groceries,Mumbai,Mall,220.15,25,13925.42,Yes,1441,Winter,1966
2023-02-01,ELEC102,Electronics,Delhi,Mall,22909.28,15,21280.99,No,277,Winter,369
2023-02-01,GROC104,Groceries,Chennai,High Street,496.14,10,24636.51,No,902,Winter,872
2024-08-01,CARE101,Personal Care,Kolkata,Supermarket,334.62,15,20339.66,Yes,627,Monsoon,677
2024-09-01,FASH102,Fashion,Kolkata,Supermarket,2222.1,20,4424.43,No,410,Festival,577
2025-07-01,FASH101,Fashion,Kolkata,Neighbourhood,1332.29,0,7743.15,No,344,Monsoon,307
2023-12-01,CARE104,Personal Care,Kochi,Supermarket,828.31,5,15977.5,Yes,706,Winter,677
2024-04-01,ELEC104,Electronics,Bengaluru,Supermarket,3410.59,10,22783.53,No,271,Summer,323
2024-11-01,ELEC102,Electronics,Bengaluru,High Street,25246.57,15,28137.7,No,202,Festival,413
2023-09-01,HOME104,Home Appliances,Mumbai,Mall,5525.57,10,9201.96,No,156,Festival,255
2024-01-01,HOME102,Home Appliances,Chennai,High Street,7095.42,0,27663.01,Yes,153,Winter,259
2025-02-01,GROC104,Groceries,Hyderabad,Mall,490.66,0,19318.28,No,922,Winter,788
2025-12-01,GROC102,Groceries,Chennai,High Street,235.39,10,29291.05,No,901,Winter,1104
2024-07-01,ELEC104,Electronics,Bengaluru,Supermarket,3098.84,10,20683.41,No,221,Monsoon,273
2025-08-01,CARE103,Personal Care,Bengaluru,Mall,165.61,20,24016.04,Yes,1062,Monsoon,1294
2023-05-01,FASH104,Fashion,Chennai,Mall,3107.98,15,26635.02,No,385,Summer,427
2023-10-01,ELEC101,Electronics,Bengaluru,High Street,20273.78,5,11665.26,Yes,221,Festival,399
2025-12-01,FASH102,Fashion,Kolkata,Supermarket,1953.59,25,14357.02,Yes,394,Winter,566
2025-07-01,FASH102,Fashion,Mumbai,Mall,2408.58,5,24669.14,No,479,Monsoon,510
2023-06-01,ELEC104,Electronics,Kochi,Supermarket,3034.22,0,26444.02,No,164,Monsoon,162
2024-07-01,CARE101,Personal Care,Bengaluru,Neighbourhood,352.47,25,8527.28,No,548,Monsoon,812
2024-06-01,GROC101,Groceries,Hyderabad,Neighbourhood,122.97,15,21603.0,No,781,Monsoon,840
2025-08-01,FASH103,Fashion,Kochi,High Street,874.69,0,23818.04,Yes,382,Monsoon,377
2024-08-01,CARE101,Personal Care,Delhi,Neighbourhood,350.69,5,18196.42,Yes,550,Monsoon,693
2025-10-01,CARE103,Personal Care,Pune,Mall,184.41,0,29337.16,No,682,Festival,665
2025-08-01,CARE103,Personal Care,Hyderabad,Mall,155.65,0,3143.48,Yes,847,Monsoon,800
2023-02-01,CARE102,Personal Care,Hyderabad,Supermarket,594.65,15,18953.54,No,988,Winter,995
2025-02-01,ELEC104,Electronics,Pune,Mall,3195.68,5,16437.57,No,194,Winter,247
2023-12-01,HOME103,Home Appliances,Pune,High Street,17271.51,15,19510.36,No,119,Winter,185
2023-10-01,FASH104,Fashion,Pune,Mall,2745.39,10,12060.04,No,453,Festival,646
2023-06-01,GROC103,Groceries,Mumbai,Mall,68.43,10,37651.00339,No,1248,Monsoon,1384
2025-11-01,CARE104,Personal Care,Hyderabad,High Street,770.48,5,15944.23,Yes,623,Festival,1014
2023-05-01,HOME101,Home Appliances,Delhi,High Street,11415.89,0,14298.14,No,161,Summer,175
2024-01-01,GROC102,Groceries,Mumbai,High Street,241.11,20,5123.88,Yes,884,Winter,1352
2025-01-01,ELEC102,Electronics,Chennai,High Street,26293.92,5,22015.0,Yes,227,Winter,292
2023-04-01,FASH101,Fashion,Bengaluru,Mall,1644.71,15,17971.21,No,388,Summer,461
2025-02-01,CARE101,Personal Care,Pune,Neighbourhood,300.95,20,15632.21,No,530,Winter,770
2023-12-01,FASH103,Fashion,Kochi,Mall,907.51,10,29992.11,No,318,Winter,380
2024-04-01,CARE101,Personal Care,Delhi,High Street,399.13,15,26300.22,No,784,Summer,890
2025-07-01,ELEC103,Electronics,Bengaluru,Supermarket,7505.03,10,10488.36,No,248,Monsoon,259
2023-08-01,FASH102,Fashion,Chennai,Mall,1914.01,10,25401.05,Yes,436,Monsoon,487
2023-07-01,CARE102,Personal Care,Kolkata,Supermarket,586.74,15,4742.47,No,810,Monsoon,845
2025-05-01,CARE101,Personal Care,Hyderabad,High Street,386.36,20,12621.9,No,835,Summer,838
2024-06-01,HOME102,Home Appliances,Mumbai,Mall,8618.55,5,23855.1,No,202,Monsoon,241
2025-02-01,HOME103,Home Appliances,Delhi,Neighbourhood,19407.81,10,7046.3,No,127,Winter,158
2023-06-01,FASH102,Fashion,Delhi,Neighbourhood,2520.67,0,11333.08,No,269,Monsoon,238
2023-11-01,CARE104,Personal Care,Kochi,Neighbourhood,878.38,10,8179.58,Yes,492,Festival,671
2025-03-01,CARE101,Personal Care,Kochi,Neighbourhood,316.36,10,21605.95,No,456,Summer,543
2023-08-01,ELEC104,Electronics,Bengaluru,Supermarket,3643.03,20,22728.47,No,299,Monsoon,336
2024-12-01,ELEC104,Electronics,Kolkata,Mall,3921.56,25,10300.35,No,258,Winter,290
2025-06-01,CARE103,Personal Care,Pune,Supermarket,205.06,10,5580.51,No,564,Monsoon,474
2025-06-01,GROC102,Groceries,Kochi,High Street,284.22,15,3081.56,No,702,Monsoon,602
2023-09-01,HOME101,Home Appliances,Mumbai,Neighbourhood,12950.53,0,3487.02,No,151,Festival,190
2025-10-01,HOME104,Home Appliances,Chennai,Mall,4724.16,0,14461.31,Yes,133,Festival,277
2023-10-01,CARE103,Personal Care,Mumbai,High Street,185.19,0,27730.46,Yes,690,Festival,1133
2023-05-01,HOME104,Home Appliances,Chennai,Mall,4645.26,10,12624.87,No,124,Summer,170
2023-12-01,CARE101,Personal Care,Hyderabad,Supermarket,299.86,10,14991.05,No,892,Winter,1006
2025-11-01,ELEC103,Electronics,Kochi,Mall,7577.35,10,6678.77,No,173,Festival,219
2023-12-01,ELEC104,Electronics,Delhi,Mall,3877.3,0,19060.48,Yes,282,Winter,377
2025-05-01,HOME104,Home Appliances,Pune,Mall,5222.31,0,14156.25,No,135,Summer,136
2024-04-01,GROC103,Groceries,Delhi,Supermarket,83.94,5,14323.47,No,1570,Summer,1498
2023-07-01,CARE102,Personal Care,Delhi,Mall,591.91,5,28721.34,No,857,Monsoon,945
2025-06-01,HOME103,Home Appliances,Bengaluru,High Street,15677.25,20,21295.5,No,131,Monsoon,221
2025-02-01,GROC103,Groceries,Mumbai,Mall,68.45,0,24725.33,No,1017,Winter,1192
2025-10-01,ELEC101,Electronics,Chennai,Supermarket,19875.72,15,3257.55,Yes,259,Festival,382
2023-01-01,ELEC101,Electronics,Hyderabad,Mall,17559.16,15,22282.13,No,179,Winter,292
2025-01-01,FASH101,Fashion,Kolkata,Mall,1441.34,0,11891.24,Yes,416,Winter,440
2023-12-01,GROC103,Groceries,Chennai,Supermarket,70.45,15,25802.08,Yes,1342,Winter,1530
2024-06-01,HOME104,Home Appliances,Bengaluru,Neighbourhood,5543.5,5,10653.45,No,130,Monsoon,132
2025-09-01,CARE102,Personal Care,Mumbai,Supermarket,737.17,10,16631.62,No,1117,Festival,1457
2025-02-01,FASH104,Fashion,Chennai,Neighbourhood,2974.43,5,17477.19,No,272,Winter,322
2023-12-01,CARE103,Personal Care,Delhi,Supermarket,179.98,25,6026.66,Yes,910,Winter,1227
2025-02-01,GROC101,Groceries,Bengaluru,Supermarket,102.3,25,27268.02,No,1509,Winter,1942
2024-06-01,FASH104,Fashion,Bengaluru,High Street,3244.07,10,3925.05,No,352,Monsoon,348
2025-07-01,GROC103,Groceries,Delhi,Mall,71.45,10,3249.52,No,1409,Monsoon,1423
2025-04-01,FASH104,Fashion,Hyderabad,High Street,3301.95,5,17141.48,No,294,Summer,296
2025-09-01,HOME102,Home Appliances,Mumbai,Neighbourhood,7737.96,10,28997.5,No,130,Festival,331
2025-04-01,ELEC102,Electronics,Hyderabad,Neighbourhood,26111.1,15,23201.59,No,181,Summer,234
2024-03-01,FASH104,Fashion,Chennai,High Street,3408.53,10,25489.15,No,412,Summer,450
2025-09-01,HOME104,Home Appliances,Delhi,Supermarket,4572.12,10,12611.15,No,164,Festival,293
2024-01-01,FASH104,Fashion,Bengaluru,Neighbourhood,3658.33,10,10605.34,Yes,313,Winter,438
2025-04-01,FASH103,Fashion,Hyderabad,High Street,963.2,5,3830.93,No,408,Summer,328
2025-12-01,FASH101,Fashion,Mumbai,Mall,1549.37,0,8305.03,Yes,404,Winter,473
2025-01-01,CARE102,Personal Care,Delhi,Supermarket,584.56,20,24710.95,No,748,Winter,1036
2023-09-01,ELEC103,Electronics,Chennai,Supermarket,8134.97,5,14108.1,No,264,Festival,330
2025-06-01,HOME104,Home Appliances,Bengaluru,Mall,5099.67,15,15737.42,No,171,Monsoon,205
2025-11-01,CARE103,Personal Care,Kolkata,High Street,156.12,20,6797.64,No,661,Festival,996
2024-06-01,ELEC102,Electronics,Chennai,Mall,23186.98,15,15981.23,No,257,Monsoon,263
2023-08-01,HOME102,Home Appliances,Hyderabad,Mall,6724.52,10,20998.56,Yes,124,Monsoon,240
2025-09-01,HOME104,Home Appliances,Chennai,Supermarket,5115.58,5,12241.17,No,123,Festival,180
2024-10-01,GROC104,Groceries,Mumbai,Neighbourhood,435.35,5,10077.05,Yes,825,Festival,1364
2024-01-01,CARE104,Personal Care,Hyderabad,Mall,919.84,0,26048.01,Yes,932,Winter,991
2025-12-01,GROC101,Groceries,Mumbai,High Street,117.81,15,4211.79,No,1117,Winter,1293
2024-07-01,HOME102,Home Appliances,Kochi,High Street,8213.48,10,26247.24,No,122,Monsoon,137
2023-11-01,CARE103,Personal Care,Kolkata,Supermarket,190.36,10,20209.6,No,672,Festival,818
2025-07-01,CARE102,Personal Care,Kochi,Mall,559.16,10,11630.61,No,733,Monsoon,652
2023-06-01,HOME101,Home Appliances,Pune,Neighbourhood,11180.88,0,25458.2,No,122,Monsoon,151
2023-09-01,ELEC104,Electronics,Hyderabad,Mall,3965.53,0,12857.26,No,262,Festival,295
2023-04-01,HOME102,Home Appliances,Mumbai,Neighbourhood,7810.51,10,19975.48,No,128,Summer,207
2025-07-01,ELEC101,Electronics,Chennai,Neighbourhood,19268.91,10,5983.06,No,170,Monsoon,168
2025-01-01,ELEC102,Electronics,Mumbai,Mall,25693.31,0,25879.97,Yes,199,Winter,371
2023-06-01,GROC102,Groceries,Delhi,Neighbourhood,263.99,0,12894.34,No,958,Monsoon,823
2025-12-01,HOME101,Home Appliances,Mumbai,High Street,11292.43,20,26326.27,No,199,Winter,324
2024-04-01,CARE103,Personal Care,Kolkata,High Street,171.32,10,11712.46,No,731,Summer,651
2023-05-01,GROC102,Groceries,Pune,High Street,251.46,5,15164.49,No,678,Summer,814
2024-09-01,ELEC103,Electronics,Kolkata,High Street,8118.77,10,21317.32,No,199,Festival,319
2025-06-01,CARE104,Personal Care,Kochi,Mall,939.26,15,21559.06,No,594,Monsoon,582
2024-04-01,GROC103,Groceries,Pune,Neighbourhood,84.85,5,25564.48,No,748,Summer,639
2024-05-01,FASH101,Fashion,Chennai,Supermarket,1526.43,15,19873.44,No,335,Summer,426
2025-08-01,CARE102,Personal Care,Pune,Neighbourhood,637.53,15,20010.93,Yes,444,Monsoon,499
2024-08-01,ELEC103,Electronics,Chennai,Supermarket,9026.01,15,15373.65,No,260,Monsoon,240
2023-06-01,ELEC102,Electronics,Hyderabad,Supermarket,23294.18,15,26531.73,No,225,Monsoon,282
2024-08-01,FASH102,Fashion,Mumbai,Mall,2403.26,10,12938.31,Yes,372,Monsoon,447
2024-07-01,ELEC101,Electronics,Delhi,High Street,15880.25,15,25845.22,No,249,Monsoon,329
2023-10-01,ELEC104,Electronics,Hyderabad,Neighbourhood,3421.07,10,14260.44,No,150,Festival,227
2025-02-01,GROC104,Groceries,Bengaluru,Neighbourhood,388.01,10,11505.22,No,859,Winter,1209
2024-05-01,CARE102,Personal Care,Kolkata,High Street,610.15,15,18688.26,No,834,Summer,892
2024-04-01,GROC102,Groceries,Chennai,Neighbourhood,222.39,0,26937.92,No,810,Summer,890
2024-10-01,FASH104,Fashion,Kolkata,Supermarket,3222.33,15,4218.13,No,463,Festival,600
2025-11-01,ELEC103,Electronics,Bengaluru,Mall,7757.7,0,29457.69,Yes,251,Festival,494
2024-06-01,CARE102,Personal Care,Bengaluru,Neighbourhood,575.87,20,15179.41,No,720,Monsoon,935
2025-10-01,HOME103,Home Appliances,Mumbai,Supermarket,16031.26,15,10864.93,Yes,216,Festival,450
2023-05-01,ELEC101,Electronics,Delhi,Supermarket,19634.93,15,9450.43,No,196,Summer,260
2024-07-01,FASH104,Fashion,Pune,Neighbourhood,3101.82,5,14559.07,No,316,Monsoon,361
2025-08-01,ELEC102,Electronics,Chennai,Supermarket,25758.12,10,22164.73,No,188,Monsoon,217
2023-10-01,HOME101,Home Appliances,Mumbai,High Street,13055.87,10,12716.83,No,166,Festival,288
2023-05-01,GROC102,Groceries,Chennai,Neighbourhood,243.99,15,16720.42,No,562,Summer,828
2025-10-01,GROC104,Groceries,Kochi,Neighbourhood,399.53,0,28181.43,Yes,660,Festival,933
2025-10-01,ELEC102,Electronics,Bengaluru,High Street,24014.22,15,28920.32,No,255,Festival,452
2025-12-01,CARE104,Personal Care,Delhi,High Street,838.96,0,8396.57,Yes,925,Winter,959
2023-08-01,CARE104,Personal Care,Mumbai,Mall,810.17,5,7892.25,No,878,Monsoon,883
2023-10-01,HOME101,Home Appliances,Hyderabad,High Street,12859.6,0,1958.2849999999999,No,148,Festival,264
2025-07-01,HOME102,Home Appliances,Kolkata,Neighbourhood,7284.82,10,7373.11,No,114,Monsoon,128
2023-05-01,GROC101,Groceries,Kochi,Mall,124.73,0,19105.93,No,799,Summer,639
2025-11-01,FASH102,Fashion,Kolkata,High Street,1931.4,0,18910.22,Yes,324,Festival,554
2023-12-01,FASH101,Fashion,Kochi,High Street,1615.86,0,9035.25,Yes,358,Winter,305
2023-06-01,HOME103,Home Appliances,Kolkata,Neighbourhood,17538.2,0,3399.84,No,121,Monsoon,95
2024-06-01,HOME101,Home Appliances,Hyderabad,Mall,11307.56,5,4143.03,No,167,Monsoon,154
2025-07-01,HOME101,Home Appliances,Pune,High Street,11071.91,5,7564.56,No,147,Monsoon,137
2024-03-01,FASH103,Fashion,Bengaluru,Supermarket,971.64,0,24230.69,No,499,Summer,447
